936	7227	38145	scf	17137602	NP_477392.1
936	7165	1272654	AgaP_AGAP010392	158289944	XP_311555.3
936	6239	180769	calu-1	71994129	NP_001024806.1
936	8364	407965	calu	47498076	NP_998840.1
942	9606	858	CAV2	4557413	NP_001224.1
942	9598	736452	CAV2	209447121	NP_001129298.1
942	9544	706980	CAV2	274320235	NP_001162090.1
942	9615	475294	CAV2	61316260	NP_001010997.2
942	9913	493642	CAV2	56119130	NP_001007809.1
942	10090	12390	Cav2	18702317	NP_058596.1
942	10116	363425	Cav2	45267819	NP_571989.2
942	9031	417772	CAV2	55742797	NP_001007087.1
942	7955	415240	cav2	50344956	NP_001002150.1
942	8364	548480	cav2	62751554	NP_001015763.1
946	9606	902	CCNH	4502623	NP_001230.1
946	9598	739351	CCNH	126723766	NP_001075882.1
946	9544	694224	CCNH	109077913	XP_001084672.1
946	9615	479156	CCNH	545492827	XP_005618199.1
946	9913	615512	CCNH	119331216	NP_001073256.1
946	10090	66671	Ccnh	12963599	NP_075732.1
946	10116	84389	Ccnh	31542350	NP_443213.2
946	9031	427328	CCNH	118104376	XP_424908.2
946	7955	541325	ccnh	61806478	NP_001013471.1
946	7227	40429	CycH	17737725	NP_524207.1
946	7165	1277560	AgaP_AGAP008417	158296679	XP_317030.3
946	6239	190078	cyh-1	71998326	NP_494564.2
946	3702	832824	CYCH;1	22327103	NP_198114.2
946	4530	4334040	Os03g0737600	115455205	NP_001051203.1
946	8364	549010	ccnh	62858917	NP_001016256.1
947	9606	904	CCNT1	17978466	NP_001231.2
947	9598	450146	CCNT1	57113983	NP_001009054.1
947	9544	707754	CCNT1	109096375	XP_001102295.1
947	9615	486564	CCNT1	73996851	XP_543690.2
947	9913	407194	CCNT1	47564040	NP_001001147.1
947	10090	12455	Ccnt1	6753316	NP_033963.1
947	10116	315291	Ccnt1	157823980	NP_001101580.1
947	9031	100859215	CCNT1	513236131	XP_003643426.2
947	7955	334465	ccnt1	375298703	NP_001243540.1
949	9606	943	TNFRSF8	68348711	NP_001234.2
949	9598	457960	TNFRSF8	332807664	XP_514397.3
949	9544	722773	TNFRSF8	297282217	XP_001118873.2
949	9615	487438	TNFRSF8	545492382	XP_005618040.1
949	9913	614780	TNFRSF8	528979971	XP_002694100.2
949	10090	21941	Tnfrsf8	6678385	NP_033427.1
949	10116	25069	Tnfrsf8	9507193	NP_062008.1
949	9031	395090	TNFRSF8	45383273	NP_989775.1
950	9606	944	TNFSF8	4507607	NP_001235.1
950	9598	464686	TNFSF8	55632181	XP_520212.1
950	9544	702944	TNFSF8	109110464	XP_001099524.1
950	9615	612608	TNFSF8	73972013	XP_855435.1
950	9913	574056	TNFSF8	68533237	NP_001020378.1
950	10090	21949	Tnfsf8	6678387	NP_033429.1
950	10116	683163	Tnfsf8	392348056	XP_003750005.1
950	9031	378930	TNFSF8	45383341	NP_989740.1
954	9606	958	CD40	4507581	NP_001241.1
954	9598	100615583	CD40	410055263	XP_003317038.2
954	9544	707749	CD40	109091725	XP_001104333.1
954	9615	403469	CD40	50950213	NP_001002982.1
954	9913	286849	CD40	198282119	NP_001099081.1
954	10090	21939	Cd40	70608202	NP_035741.2
954	10116	171369	Cd40	68534951	NP_599187.1
954	9031	395385	CD40	45382793	NP_989996.1
954	8364	100270675	cd40	223634459	NP_001138688.1
955	9606	968	CD68	91199548	NP_001242.2
955	9598	100615283	CD68	332847195	XP_003315403.1
955	9544	715923	LOC715923	109113126	XP_001110126.1
955	9913	504960	CD68	114052478	NP_001039367.1
955	10090	12514	Cd68	6753352	NP_033983.1
955	10116	287435	Cd68	72255507	NP_001026808.1
956	9606	970	CD70	4507605	NP_001243.1
956	9544	701080	CD70	109123119	XP_001088935.1
956	9615	485018	CD70	545534973	XP_542136.3
956	9913	522074	CD70	528955506	XP_002688954.3
956	10090	21948	Cd70	6755839	NP_035747.1
956	10116	301132	Cd70	157822647	NP_001100348.1
960	9606	996	CDC27	167466177	NP_001107563.1
960	9598	454815	CDC27	114666430	XP_511624.2
960	9544	717321	CDC27	297273345	XP_001115976.2
960	9615	490924	CDC27	73965112	XP_548047.2
960	9913	540660	CDC27	157427980	NP_001098898.1
960	10090	217232	Cdc27	124378022	NP_663411.2
960	10116	360643	Cdc27	67078436	NP_001019964.1
960	9031	419960	CDC27	57530548	NP_001006331.1
960	7955	30450	cdc27	41393067	NP_958857.1
960	7227	38798	Cdc27	442630683	NP_001261503.1
960	7165	1269539	AgaP_AGAP007690	158285196	XP_308181.4
960	3702	816519	HBT	30680846	NP_849994.1
960	4530	4341553	Os06g0622500	297606191	NP_001058099.2
960	8364	779925	cdc27	118404338	NP_001072470.1
963	9606	1021	CDK6	223718134	NP_001138778.1
963	9598	746968	CDK6	332866573	XP_003318627.1
963	9544	701822	CDK6	109067520	XP_001100307.1
963	9615	609920	CDK6	73976283	XP_852360.1
963	9913	511754	CDK6	300796482	NP_001179230.1
963	10090	12571	Cdk6	14149637	NP_034003.1
963	10116	114483	Cdk6	300797957	NP_001178790.1
963	9031	420558	CDK6	56118456	NP_001007893.1
963	7955	100034507	cdk6	221139898	NP_001137525.1
963	7227	36854	Cdk4	24654199	NP_725595.1
963	7165	1276486	AgaP_AGAP005817	158294832	XP_315841.3
963	6239	181472	cdk-4	17551220	NP_510256.1
963	6239	13223545	cdk-4	71988184	NP_001024591.1
963	8364	100489734	cdk6	512848786	XP_002934637.2
966	9606	1031	CDKN2C	4502751	NP_001253.1
966	9598	469319	CDKN2C	114556519	XP_524704.2
966	9544	711877	CDKN2C	109004755	XP_001110979.1
966	9615	475359	CDKN2C	73976974	XP_849772.1
966	9913	505691	CDKN2C	155371839	NP_001094524.1
966	10090	12580	Cdkn2c	6680910	NP_031697.1
966	10116	54238	Cdkn2c	18777724	NP_571977.1
966	9031	429104	CDKN2C	513198003	XP_004936837.1
966	7955	555797	cdkn2c	317008596	NP_001186923.1
966	8364	100144705	cdkn2c	183986687	NP_001116932.1
968	9606	1045	CDX2	372624392	NP_001256.3
968	9544	711094	CDX2	109120279	XP_001096874.1
968	9615	486028	CDX2	73993488	XP_543154.2
968	9913	618679	CDX2	329665001	NP_001193228.1
968	10090	12591	Cdx2	31560722	NP_031699.2
968	10116	66019	Cdx2	13027412	NP_076453.1
968	9031	374205	CDX2	45383526	NP_989642.1
968	8364	394817	cdx2	45361263	NP_989209.1
970	9606	1102	RCBTB2	558472842	NP_001273760.1
970	9598	452716	RCBTB2	332841362	XP_003314204.1
970	9544	705199	RCBTB2	297274438	XP_001101212.2
970	9913	513632	RCBTB2	300794901	NP_001179920.1
970	10090	105670	Rcbtb2	282396060	NP_001164165.1
970	10116	290363	Rcbtb2	40018552	NP_954515.1
970	9031	418861	RCBTB2	513165387	XP_004938762.1
970	7955	794652	rcbtb2	528501042	XP_005173422.1
970	8364	448359	rcbtb2	52345808	NP_001004950.1
975	9606	1111	CHEK1	166295192	NP_001265.2
975	9598	739836	CHEK1	114641083	XP_001146296.1
975	9544	713358	LOC713358	297269561	XP_001111431.2
975	9615	609767	CHEK1	73954910	XP_852191.1
975	9913	513678	CHEK1	148225558	NP_001091492.1
975	10090	12649	Chek1	31542385	NP_031717.2
975	10116	140583	Chek1	17939354	NP_536325.1
975	9031	374260	STT3A	45383464	NP_989676.1
975	7955	393162	chek1	41055668	NP_956487.1
975	7227	34993	grp	24584659	NP_723986.1
975	7165	1277834	AgaP_AGAP008118	158297035	XP_317338.4
975	6239	3565921	chk-1	72001122	NP_001024233.1
975	4932	852577	CHK1	6319751	NP_009833.1
975	28985	2895825	KLLA0F01276g	50310235	XP_455137.1
975	33169	4620861	AGOS_AEL185C	45190422	NP_984676.1
975	4896	2539087	chk1	19075570	NP_588070.1
975	318829	2676705	MGG_03729	389637020	XP_003716151.1
975	5141	3881389	NCU08346	164424879	XP_965249.2
975	8364	100038224	chek1	512853356	XP_002937561.2
976	9606	1113	CHGA	4502805	NP_001266.1
976	9598	453120	CHGA	332842952	XP_510135.3
976	9544	574388	CHGA	297298484	XP_001092629.2
976	9615	607527	CHGA	545506669	XP_005623224.1
976	9913	281070	CHGA	30794306	NP_851348.1
976	10090	12652	Chga	6680932	NP_031719.1
976	10116	24258	Chga	127139019	NP_067687.2
979	9606	1147	CHUK	62241001	NP_001269.3
979	9598	450673	CHUK	114632321	XP_001167720.1
979	9544	709511	CHUK	109090230	XP_001107171.1
979	9615	477796	CHUK	73998236	XP_534990.2
979	9913	281073	CHUK	27806693	NP_776446.1
979	10090	12675	Chuk	242332488	NP_031726.2
979	10116	309361	Chuk	157821211	NP_001101058.1
979	9031	423669	CHUK	61098344	NP_001012922.1
979	7955	393287	chuk	41053439	NP_956611.1
979	8364	549654	chuk	62857931	NP_001016900.1
980	9606	1153	CIRBP	4502847	NP_001271.1
980	9598	742386	CIRBP	410052865	XP_003953358.1
980	9544	706175	CIRBP	297275647	XP_002801048.1
980	9615	476755	CIRBP	545535434	XP_005633202.1
980	9913	507120	CIRBP	77735511	NP_001029450.1
980	10090	12696	Cirbp	6680946	NP_031731.1
980	10116	81825	Cirbp	47271546	NP_112409.2
980	9031	425789	CIRBP	71897051	NP_001026518.1
980	7955	550495	cirbpa	62955567	NP_001017797.1
980	8364	549982	cirbp	62857699	NP_001017228.1
981	9606	1155	TBCB	50428925	NP_001272.2
981	9598	455974	TBCB	332855430	XP_003316381.1
981	9544	712355	CKAP1	109124444	XP_001102227.1
981	9615	476475	TBCB	545488789	XP_533685.4
981	9913	530447	TBCB	62460572	NP_001014939.1
981	10090	66411	Tbcb	170650659	NP_079824.2
981	7955	337350	tbcb	47086499	NP_997940.1
981	7227	37244	TBCB	19922604	NP_611425.1
981	7165	1272147	AgaP_AGAP000120	58381136	XP_311025.2
981	6239	186176	CELE_F53F4.3	17561316	NP_506367.1
981	4932	855574	ALF1	6324181	NP_014251.1
981	28985	9487308	KLLA0E22859g	302310709	XP_002999413.1
981	33169	4621842	AGOS_AFR054W	302308618	NP_985601.2
981	4896	2542814	alp11	63054561	NP_593683.2
981	318829	2678735	MGG_08570	389636898	XP_003716093.1
981	5141	3872174	NCU01713	85077615	XP_956027.1
981	3702	820184	AT3G10220	22330955	NP_187633.2
981	4530	4337511	Os04g0692100	115461530	NP_001054365.1
981	8364	100038107	tbcb	301606130	XP_002932660.1
984	9606	1179	CLCA1	110611231	NP_001276.2
984	9598	456640	CLCA1	114557513	XP_001143250.1
984	9544	574295	CLCA1	74136383	NP_001028084.1
984	9615	490178	CLCA1	73960095	XP_547299.2
984	9913	507643	CLCA1	329664002	NP_001193105.1
984	10090	23844	Clca3	8567336	NP_059502.1
984	10116	308015	Clca1	157818579	NP_001100919.1
985	9606	1185	CLCN6	4502873	NP_001277.1
985	9598	457955	CLCN6	114553980	XP_001140805.1
985	9544	714793	CLCN6	108997182	XP_001104721.1
985	9615	478229	CLCN6	545492412	XP_005618051.1
985	9913	520210	CLCN6	329663617	NP_001192799.1
985	10090	26372	Clcn6	6753434	NP_036059.1
985	10116	295586	Clcn6	157817045	NP_001099949.1
985	9031	419488	CLCN6	118101218	XP_417644.2
985	7955	568122	clcn6	189522889	XP_696527.3
985	3702	832693	CLC-D	15240276	NP_197996.1
985	8364	100496474	clcn6	512854009	XP_002937575.2
987	9606	53405	CLIC5	166197662	NP_001107558.1
987	9598	462739	CLIC5	114607629	XP_001142911.1
987	9544	703565	CLIC5	109071371	XP_001101512.1
987	9615	481822	CLIC5	73972983	XP_538943.2
987	9913	281696	CLIC5	27805879	NP_776701.1
987	10090	224796	Clic5	27369886	NP_766209.1
987	10116	94272	Clic5	16758390	NP_446055.1
987	9031	422054	CLIC5	118089191	XP_420060.2
987	7955	492513	clic5a	528505493	XP_005169863.1
987	7227	32349	Clic	18859677	NP_572928.1
987	7165	1270427	AgaP_AGAP000943	347964799	XP_003437145.1
987	8364	448566	clic4	55741988	NP_001006831.1
989	9606	9079	LDB2	4504971	NP_001281.1
989	9598	745631	LDB2	114593280	XP_001161726.1
989	9544	714918	LDB2	109073801	XP_001101329.1
989	9615	479084	LDB2	545493964	XP_005618602.1
989	9913	617976	LDB2	164420735	NP_001040076.2
989	10090	16826	Ldb2	116642898	NP_034828.3
989	10116	289664	Ldb2	157822259	NP_001099479.1
989	9031	395631	LDB2	45382267	NP_990160.1
989	7955	30577	ldb2a	18858953	NP_571389.1
989	7227	37837	Chi	45551162	NP_726403.2
989	7165	1278566	AgaP_AGAP004691	158298072	XP_318175.4
989	6239	181292	ldb-1	32566161	NP_509844.3
989	8364	100491396	ldb2	301618566	XP_002938682.1
990	9606	1207	CLNS1A	4502891	NP_001284.1
990	9598	748896	CLNS1A	332837293	XP_003339258.1
990	9544	699904	CLNS1A	109108066	XP_001088333.1
990	9615	403971	CLNS1A	50979100	NP_001003288.1
990	9913	613968	CLNS1A	115494978	NP_001069768.1
990	10090	12729	Clns1a	19263324	NP_076160.1
990	10116	65160	Clns1a	13929008	NP_113907.1
990	9031	425500	CLNS1A	363729424	XP_423253.3
990	7955	30699	icln	47271415	NP_571499.2
990	8364	496644	clns1a	82524831	NP_001032339.1
992	9606	1238	ACKR2	13929467	NP_001287.2
992	9598	460298	CCBP2	332816587	XP_001140903.2
992	9615	485618	ACKR2	545538620	XP_005634371.1
992	9913	512583	ACKR2	62752046	NP_001015581.1
992	10090	59289	Ackr2	453040312	NP_001263648.1
992	10116	140473	Ackr2	55926223	NP_511176.2
992	9031	420393	CCBP2	513167270	XP_004939140.1
993	9606	1258	CNGB1	554790418	NP_001273059.1
993	9598	454126	CNGB1	332846081	XP_510998.3
993	9544	706073	CNGB1	297284116	XP_001100587.2
993	9615	102156683	CNGB1	545491015	XP_005617564.1
993	9913	281702	CNGB1	30794328	NP_851362.1
993	10116	83686	Cngb1	13929148	NP_113997.1
993	9031	768759	CNGB1	513202532	XP_001231878.3
993	6239	172723	tax-2	71985735	NP_492427.3
994	9606	1261	CNGA3	4502917	NP_001289.1
994	9598	470517	CNGA3	114579070	XP_001156943.1
994	9544	707872	CNGA3	297266581	XP_001101944.2
994	9615	481341	CNGA3	345777245	XP_538462.3
994	9913	281701	CNGA3	27805869	NP_776704.1
994	10090	12790	Cnga3	530537234	NP_001268939.1
994	10116	85257	Cnga3	16758250	NP_445947.1
994	9031	396144	CNGA3	45382579	NP_990552.1
994	7955	567242	cnga3a	528482997	XP_005166141.1
994	7227	36806	Cng	17137122	NP_477116.1
994	7165	1280008	AgaP_AGAP009050	158299768	XP_319802.4
994	6239	176297	tax-4	17556791	NP_499033.1
994	8364	100494840	LOC100494840	512821433	XP_002931690.2
995	9606	1264	CNN1	21361120	NP_001290.2
995	9598	455734	CNN1	332852612	XP_001168396.2
995	9615	484937	CNN1	57101942	XP_542053.1
995	9913	534583	CNN1	114052094	NP_001039844.1
995	10090	12797	Cnn1	226423897	NP_034052.3
995	10116	65204	Cnn1	13929050	NP_113935.1
995	7955	572250	LOC572250	528473411	XP_701038.5
995	7227	42400	CG5023	21356183	NP_650867.1
995	7165	1272338	AgaP_AGAP000749	347964436	XP_311284.5
995	8364	548513	cnn2	62751948	NP_001015796.1
996	9606	1316	KLF6	37655157	NP_001291.3
996	9598	450269	KLF6	114629132	XP_001141364.1
996	9544	710784	LOC710784	297300404	XP_001102983.2
996	9615	487151	KLF6	345793515	XP_544279.3
996	9913	505884	KLF6	164448598	NP_001030348.2
996	10090	23849	Klf6	84794649	NP_035933.2
996	10116	58954	Klf6	402794740	NP_113830.2
996	9031	420463	KLF6	71896662	NP_001026140.1
996	7955	280650	klf6a	41393087	NP_958869.1
996	8364	493232	klf6	55926113	NP_001007506.1
997	9606	1325	CORT	311893369	NP_001293.3
997	9598	100534603	CORT	325974466	NP_001191822.1
997	9913	781658	CORT	325974472	NP_001191825.1
997	10090	12854	Cort	6680984	NP_031771.1
997	10116	25305	Cort	6978683	NP_036967.1
999	9606	1362	CPD	22202611	NP_001295.2
999	9598	454557	CPD	332848244	XP_003315614.1
999	9544	712407	LOC712407	297272278	XP_002808165.1
999	9615	480636	CPD	73967304	XP_537756.2
999	10090	12874	Cpd	150378501	NP_031780.2
999	10116	25306	Cpd	6978699	NP_036968.1
999	9031	417590	CPD	513216141	XP_004946700.1
999	7955	563008	cpda	189528885	XP_691464.3
999	7227	30998	svr	45553831	NP_996319.1
999	7165	1273549	AgaP_AGAP002414	347967818	XP_312538.5
999	6239	181684	cpd-2	71997496	NP_510625.2
999	8364	101730225	LOC101730225	512825341	XP_004912387.1
1000	9606	1364	CLDN4	4502877	NP_001296.1
1000	9598	463464	CLDN4	114613956	XP_001148188.1
1000	9544	716808	CLDN4	109066321	XP_001112477.1
1000	9615	100856416	CLDN4	545500611	XP_005621019.1
1000	9913	414921	CLDN4	62461609	NP_001014413.1
1000	10090	12740	Cldn4	6753440	NP_034033.1
1000	10116	304407	Cldn4	58865612	NP_001012022.1
1000	9031	395144	CLDN4	363741049	XP_003642430.1
1000	7955	81581	cldnb	20373145	NP_571838.1
1000	7955	81580	cldna	23510342	NP_571837.2
1001	9606	1365	CLDN3	4502875	NP_001297.1
1001	9598	742734	CLDN3	332867159	XP_003318678.1
1001	9544	716771	CLDN3	109066319	XP_001112442.1
1001	9615	403648	CLDN3	50978770	NP_001003088.1
1001	9913	404153	CLDN3	45430027	NP_991370.1
1001	10090	12739	Cldn3	6753438	NP_034032.1
1001	10116	65130	Cldn3	82617586	NP_113888.2
1001	9031	374029	CLDN3	46049089	NP_989533.1
1001	7955	792492	LOC792492	528501012	XP_005157437.1
1001	7955	81587	cldnh	20373151	NP_571842.1
1001	7955	100333863	LOC100333863	528501020	XP_005169738.1
1001	8364	448229	cldn3	54020932	NP_001005709.1
1001	8364	549417	cldn4	62859957	NP_001016663.1
1002	9606	1369	CPN1	4503011	NP_001299.1
1002	9615	477795	CPN1	345792680	XP_534989.3
1002	9913	536753	CPN1	115497264	NP_001069548.1
1002	10090	93721	Cpn1	13507644	NP_109628.1
1002	10116	365466	Cpn1	16758272	NP_445978.1
1002	9031	769143	CPN1	471014333	NP_001264183.1
1002	7955	337172	cpn1	47086509	NP_997935.1
1002	8364	550020	cpn1	62859639	NP_001017266.1
1003	9606	1389	CREBL2	4503035	NP_001301.1
1003	9598	740601	CREBL2	114643635	XP_001153386.1
1003	9544	696952	CREBL2	109095718	XP_001085204.1
1003	9615	611207	CREBL2	73997627	XP_853938.1
1003	9913	537195	CREBL2	115497320	NP_001069556.1
1003	10090	232430	Crebl2	29244124	NP_808355.1
1003	10116	362453	Crebl2	62543539	NP_001015027.1
1003	9031	426496	CREBL2	495529344	NP_001265039.1
1003	7955	436975	crebl2	148539951	NP_001002702.2
1003	7227	34371	CG18619	24583294	NP_609363.1
1003	7165	1275617	AgaP_AGAP008762	158293542	XP_314882.4
1003	8364	100038265	crebl2	148235100	NP_001090852.1
1006	9606	1434	CSE1L	29029559	NP_001307.2
1006	9598	458318	CSE1L	114682541	XP_001166085.1
1006	9544	704301	CSE1L	109091663	XP_001100735.1
1006	9615	477257	CSE1L	545540994	XP_005635206.1
1006	9913	518622	CSE1L	164448620	NP_001014933.2
1006	10090	110750	Cse1l	12963737	NP_076054.1
1006	10116	362273	Cse1l	157820325	NP_001102077.1
1006	9031	419212	CSE1L	363741621	XP_417389.3
1006	7955	30707	cse1l	41393069	NP_958858.1
1006	7227	35016	Cas	24584736	NP_523588.2
1006	7165	1272510	AgaP_AGAP010711	31204951	XP_311424.1
1006	4932	852612	CSE1	6321198	NP_011276.1
1006	28985	2896506	KLLA0A00869g	50302207	XP_451037.1
1006	33169	4622083	AGOS_AFR273W	302308779	NP_985820.2
1006	4896	2540419	kap109	19112322	NP_595530.1
1006	318829	2677245	MGG_03994	389644456	XP_003719860.1
1006	5141	3877013	NCU04104	85099894	XP_960866.1
1006	3702	819263	AT2G46520	15226001	NP_182175.1
1006	4530	4327779	Os01g0235400	115435528	NP_001042522.1
1006	8364	100158534	cse1l	189230236	NP_001121442.1
1011	9606	1474	CST6	4503113	NP_001314.1
1011	9598	466668	CST6	55636493	XP_522067.1
1011	9544	714999	CST6	297267375	XP_001111664.2
1011	9615	483719	CST6	73983654	XP_540840.2
1011	9913	503685	CST6	61097917	NP_001012782.1
1011	10090	73720	Cst6	21312060	NP_082899.1
1011	10116	171096	Cst6	19424250	NP_598250.1
1012	9606	1477	CSTF1	75709217	NP_001028693.1
1012	9598	100610308	CSTF1	350538987	NP_001233291.1
1012	9615	612933	CSTF1	73992325	XP_867360.1
1012	9913	507051	CSTF1	118150838	NP_001071333.1
1012	10090	67337	Cstf1	13195628	NP_077161.1
1012	10116	311670	Cstf1	61557140	NP_001013179.1
1012	9031	419331	CSTF1	513218825	XP_004947290.1
1012	7955	324238	cstf1	47086701	NP_997835.1
1012	7227	43734	CstF-50	21357147	NP_651883.1
1012	7165	1273194	AgaP_AGAP002776	347968532	XP_312148.3
1012	6239	174378	cpf-1	17533535	NP_495822.1
1012	3702	836215	AT5G60940	15239477	NP_200902.1
1012	4530	4334149	Os03g0754900	115455417	NP_001051309.1
1012	8364	407896	cstf1	47575752	NP_001001220.1
1014	9606	1479	CSTF3	4557495	NP_001317.1
1014	9598	451108	CSTF3	114636836	XP_508355.2
1014	9544	694040	CSTF3	109106864	XP_001083483.1
1014	9615	475948	CSTF3	73982208	XP_533159.2
1014	9913	508491	CSTF3	153792287	NP_001093170.1
1014	10090	228410	Cstf3	21704042	NP_663504.1
1014	10116	362178	Cstf3	117940023	NP_001071140.1
1014	9031	421595	CSTF3	60302784	NP_001012586.1
1014	7955	406326	cstf3	390979657	NP_998218.2
1014	7227	3354994	su(f)	62862186	NP_001015240.1
1014	7165	1272933	AgaP_AGAP003019	347969078	XP_311858.5
1014	6239	174380	suf-1	17533541	NP_495825.1
1014	4932	855083	RNA14	6323706	NP_013777.1
1014	28985	2894835	KLLA0F26290g	50312435	XP_456251.1
1014	33169	4620394	AGOS_ADR137W	45188010	NP_984233.1
1014	4896	2541600	rna14	19114215	NP_593303.1
1014	318829	2676854	MGG_03265	389638144	XP_003716705.1
1014	5141	3874734	NCU09435	85090792	XP_958587.1
1014	3702	838354	CSTF77	22329636	NP_173218.2
1014	4530	4352587	Os12g0571900	115489202	NP_001067088.1
1014	8364	394769	cstf3	45361053	NP_989162.1
1015	9606	1487	CTBP1	4557497	NP_001319.1
1015	9598	738792	CTBP1	410037983	XP_003950313.1
1015	9544	694507	CTBP1	108995188	XP_001083191.1
1015	9615	612240	LOC612240	545494331	XP_005618729.1
1015	9913	513131	CTBP1	297476136	XP_002688496.1
1015	10090	13016	Ctbp1	7304989	NP_038530.1
1015	10116	29382	Ctbp1	15011859	NP_062074.2
1015	9031	422904	CTBP1	61097977	NP_001012908.1
1015	7955	678649	zgc:136929	94536703	NP_001035480.1
1015	6239	180853	ctbp-1	392926139	NP_001257030.1
1015	8364	493289	ctbp1	56118899	NP_001007907.1
1016	9606	1489	CTF1	4503121	NP_001321.1
1016	9598	467955	CTF1	114662137	XP_523348.2
1016	9544	713850	CTF1	297283855	XP_001103315.2
1016	9615	403821	CTF1	345801517	XP_849072.2
1016	9913	514803	CTF1	300798190	NP_001179313.1
1016	10090	13019	Ctf1	6681075	NP_031821.1
1016	10116	29201	Ctf1	8393212	NP_058825.1
1017	9606	1500	CTNND1	146231940	NP_001078927.1
1017	9598	743685	CTNND1	114642290	XP_001140660.1
1017	9544	704212	CTNND1	109106133	XP_001096747.1
1017	9615	483489	CTNND1	545530000	XP_005631252.1
1017	9913	515187	CTNND1	300798566	NP_001179331.1
1017	10090	12388	Ctnnd1	83745122	NP_031641.2
1017	10116	311163	Ctnnd1	157820047	NP_001101210.1
1017	9031	428852	CTNND1	513186844	XP_004941553.1
1017	7955	556726	ctnnd1	528468764	XP_005160310.1
1017	7955	100334714	LOC100334714	528468777	XP_005160316.1
1017	8364	100101665	ctnnd1	186910208	NP_001119545.1
1020	9606	1519	CTSO	4557501	NP_001325.1
1020	9598	461567	CTSO	114596533	XP_517502.2
1020	9615	482665	CTSO	545525133	XP_005629509.1
1020	9913	616804	CTSO	528988452	XP_002694471.3
1020	10090	229445	Ctso	29244082	NP_808330.1
1020	9031	422410	CTSO	71895793	NP_001026300.1
1020	7955	567333	ctso	189528132	XP_695717.3
1020	7165	1273246	AgaP_AGAP002720	347968429	XP_312205.5
1020	8364	100496370	ctso	301607871	XP_002933519.1
1022	9606	1522	CTSZ	22538442	NP_001327.2
1022	9598	736240	CTSZ	114682841	XP_001140086.1
1022	9615	611983	CTSZ	545541538	XP_005635417.1
1022	9913	404187	CTSZ	118150788	NP_001071303.1
1022	10090	64138	Ctsz	11968166	NP_071720.1
1022	10116	252929	Ctsz	34328540	NP_899159.1
1022	9031	419311	CTSZ	363741689	XP_417483.3
1022	7955	450022	ctsz	54400588	NP_001006043.1
1022	6239	171829	cpz-1	71985272	NP_491023.2
1022	8364	100127597	ctsz	163914839	NP_001106427.1
1024	9606	1525	CXADR	4503173	NP_001329.1
1024	9598	473920	CXADR	410060124	XP_001156087.2
1024	9544	716409	LOC716409	297287763	XP_001107115.2
1024	9615	403772	CXADR	545550856	XP_005638824.1
1024	9913	281733	CXADR	27805839	NP_776723.1
1024	10090	13052	Cxadr	68510034	NP_001020363.1
1024	10116	89843	Cxadr	56961616	NP_446022.1
1024	9031	418473	CXADR	513162403	XP_004938411.1
1024	7955	791793	cxadr	23308679	NP_694480.1
1024	8364	496497	cxadr	58331889	NP_001011084.1
1026	9606	1601	DAB2	148491082	NP_001334.2
1026	9598	461905	DAB2	332821524	XP_517792.3
1026	9544	694349	DAB2	297294181	XP_001084792.2
1026	9615	479353	DAB2	73953830	XP_536493.2
1026	9913	509221	DAB2	300794879	NP_001180175.1
1026	10090	13132	Dab2	83776557	NP_075607.2
1026	10116	79128	Dab2	13162357	NP_077073.1
1026	9031	427449	DAB2	513228970	XP_004937268.1
1026	7955	368323	si:ch211-204c21.1	528480216	XP_001920879.3
1026	8364	100485591	dab2	512810503	XP_004910499.1
1027	9606	1603	DAD1	4503253	NP_001335.1
1027	9598	452783	DAD1	114652018	XP_509838.2
1027	9544	711840	DAD1	109082853	XP_001099561.1
1027	9615	480238	DAD1	73962567	XP_537361.2
1027	9913	614538	DAD1	77736467	NP_001029933.1
1027	10090	13135	Dad1	6753598	NP_034145.1
1027	10116	192275	Dad1	20302111	NP_620265.1
1027	9031	395343	DAD1	55926192	NP_001007474.1
1027	7955	566527	dad1	154426290	NP_001093909.1
1027	7227	34159	l(2)k12914	20129377	NP_609222.1
1027	7165	1277437	AgaP_AGAP008491	58389340	XP_316953.2
1027	6239	172370	dad-1	17506415	NP_491889.1
1027	318829	2676179	MGG_05758	389626053	XP_003710680.1
1027	3702	840113	ATDAD1	15222602	NP_174500.1
1027	3702	818117	DAD2	30686440	NP_850247.1
1027	4530	4335701	Os04g0397000	115458128	NP_001052664.1
1027	8364	549694	dad1	62858477	NP_001016940.1
1028	9606	1606	DGKA	31542504	NP_001336.2
1028	9598	451976	DGKA	114644328	XP_001169946.1
1028	9544	710559	DGKA	109097153	XP_001112326.1
1028	9615	100855691	DGKA	545513654	XP_005625534.1
1028	9913	506348	DGKA	118150836	NP_001071328.1
1028	10090	13139	Dgka	31560474	NP_058091.2
1028	10116	140866	Dgka	18158459	NP_542965.1
1028	7955	724010	dgkaa	113671561	NP_001038780.1
1028	7955	564739	dgka	528493366	XP_003199458.2
1028	8364	100124931	dgka	301610039	XP_002934577.1
1029	9606	1608	DGKG	124256476	NP_001337.2
1029	9598	460907	DGKG	114590885	XP_001152821.1
1029	9544	699967	DGKG	109042307	XP_001092912.1
1029	9615	488115	DGKG	74003544	XP_545239.2
1029	9913	518523	DGKG	528936970	XP_002684915.2
1029	10090	110197	Dgkg	20149724	NP_619591.1
1029	10116	25666	Dgkg	6978761	NP_037258.1
